step,reward,mean,median,std,max,min
44,0.03333333333333333,0.03333333333333334,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
45,0.03333333333333333,0.03333333333333335,0.03333333333333333,1.3877787807814457e-17,0.03333333333333333,0.03333333333333333
46,0.03333333333333333,0.03333333333333335,0.03333333333333333,1.3877787807814457e-17,0.03333333333333333,0.03333333333333333
47,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
48,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
49,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
50,0.03333333333333333,0.03333333333333334,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
51,0.03333333333333333,0.03333333333333334,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
52,0.03333333333333333,0.03333333333333334,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
53,0.03333333333333333,0.03333333333333334,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
54,0.03333333333333333,0.03333333333333335,0.03333333333333333,1.3877787807814457e-17,0.03333333333333333,0.03333333333333333
55,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
56,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
57,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
58,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
59,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
60,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
61,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
62,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
63,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
64,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
65,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
66,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
67,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
68,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
69,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
70,0.03333333333333333,0.03333333333333332,0.03333333333333333,1.3877787807814457e-17,0.03333333333333333,0.03333333333333333
71,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
72,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
73,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
74,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
75,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
76,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
77,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
78,0.03333333333333333,0.03333333333333332,0.03333333333333333,1.3877787807814457e-17,0.03333333333333333,0.03333333333333333
79,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
80,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
81,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
82,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
83,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
84,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
85,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
86,0.03333333333333333,0.03333333333333332,0.03333333333333333,1.3877787807814457e-17,0.03333333333333333,0.03333333333333333
87,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
88,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
89,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
90,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
91,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
92,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
93,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
94,0.03333333333333333,0.03333333333333332,0.03333333333333333,1.3877787807814457e-17,0.03333333333333333,0.03333333333333333
95,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333
96,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
97,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
98,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
99,0.03333333333333333,0.033333333333333326,0.03333333333333333,6.938893903907228e-18,0.03333333333333333,0.03333333333333333
